time CaMKII* CaMKII6 CaMKII7 PP1
2895 0 100 0.0 1
2900 0 100 0.0 2
2905 0 100 0.0 1
2910 0 100 0.0 2
2915 0 100 0.0 3
2920 0 100 0.0 2
2925 0 100 0.0 0
2930 0 100 0.0 5
2935 0 100 0.0 3
2940 0 100 0.0 1
2945 0 100 0.0 5
2950 0 100 0.0 2
2955 0 100 0.0 3
2960 0 100 0.0 1
2965 0 100 0.0 6
2970 0 100 0.0 0
2975 0 100 0.0 3
2980 0 100 0.0 0
2985 0 100 0.0 4
2990 0 100 0.0 0
2995 0 100 0.0 4
3000 0 100 0.0 3
3005 62 100 0.0 4
3010 69 100 0.0 1
3015 69 100 0.0 0
3020 61 100 0.0 0
3025 63 100 0.0 0
3030 63 100 0.0 0
3035 61 100 0.0 0
3040 58 100 0.0 1
3045 54 100 0.0 0
3050 51 100 0.0 0
3055 42 100 0.0 6
3060 34 100 0.0 0
3065 28 100 0.0 0
3070 23 100 0.0 1
3075 21 100 0.0 0
3080 19 100 0.0 4
3085 19 100 0.0 1
3090 14 100 0.0 5
3095 14 100 0.0 4
3100 11 100 0.0 2
3105 10 100 0.0 0
3110 6 100 0.0 6
3115 7 100 0.0 0
3120 6 100 0.0 0
3125 6 100 0.0 0
3130 6 100 0.0 2
3135 3 100 0.0 3
3140 3 100 0.0 4
3145 3 100 0.0 3
3150 1 100 0.0 1
3155 1 100 0.0 1
3160 1 100 0.0 3
3165 1 100 0.0 2
3170 1 100 0.0 3
3175 1 100 0.0 0
3180 0 100 0.0 3
3185 0 100 0.0 0
3190 0 100 0.0 1
3195 0 100 0.0 9
3200 0 100 0.0 4
3205 0 100 0.0 3
3210 0 100 0.0 4
3215 0 100 0.0 3
3220 0 100 0.0 5
3225 0 100 0.0 3
3230 0 100 0.0 3
3235 0 100 0.0 1
3240 0 100 0.0 1
3245 0 100 0.0 2
3250 0 100 0.0 2
3255 0 100 0.0 0
3260 0 100 0.0 4
3265 0 100 0.0 0
3270 0 100 0.0 6
3275 0 100 0.0 4
3280 0 100 0.0 2
3285 0 100 0.0 2
3290 0 100 0.0 1
3295 0 100 0.0 3
3300 0 100 0.0 1
3305 0 100 0.0 0
3310 0 100 0.0 1
3315 0 100 0.0 2
3320 0 100 0.0 0
3325 0 100 0.0 3
3330 0 100 0.0 3
3335 0 100 0.0 1
3340 0 100 0.0 1
3345 0 100 0.0 1
3350 0 100 0.0 6
3355 0 100 0.0 1
3360 0 100 0.0 3
3365 0 100 0.0 0
3370 0 100 0.0 0
3375 0 100 0.0 2
3380 0 100 0.0 1
3385 0 100 0.0 1
3390 0 100 0.0 1
3395 0 100 0.0 2
3400 0 100 0.0 3
3405 0 100 0.0 1
3410 0 100 0.0 2
3415 0 100 0.0 0
3420 0 100 0.0 1
3425 0 100 0.0 4
3430 0 100 0.0 7
3435 0 100 0.0 2
3440 0 100 0.0 1
3445 0 100 0.0 1
3450 0 100 0.0 5
3455 0 100 0.0 1
3460 0 100 0.0 2
3465 0 100 0.0 5
3470 0 100 0.0 3
3475 0 100 0.0 2
3480 0 100 0.0 4
3485 0 100 0.0 3
3490 0 100 0.0 5
3495 0 100 0.0 0
3500 0 100 0.0 5
3505 51 100 0.0 4
3510 66 100 0.0 1
3515 62 100 0.0 0
3520 58 100 0.0 0
3525 57 100 0.0 1
3530 49 100 0.0 0
3535 40 100 0.0 1
3540 37 100 0.0 1
3545 33 100 0.0 1
3550 26 100 0.0 1
3555 25 100 0.0 1
3560 23 100 0.0 1
3565 23 100 0.0 3
3570 16 100 0.0 0
3575 13 100 0.0 2
3580 11 100 0.0 0
3585 10 100 0.0 1
3590 10 100 0.0 0
3595 9 100 0.0 1
3600 8 100 0.0 2
3605 8 100 0.0 3
3610 7 100 0.0 1
3615 7 100 0.0 1
3620 6 100 0.0 1
3625 7 100 0.0 2
3630 7 100 0.0 4
3635 5 100 0.0 1
3640 5 100 0.0 4
3645 0 100 0.0 4
3650 1 100 0.0 0
3655 1 100 0.0 2
3660 0 100 0.0 1
3665 0 100 0.0 0
3670 0 100 0.0 6
3675 0 100 0.0 2
3680 0 100 0.0 5
3685 0 100 0.0 2
3690 0 100 0.0 1
3695 0 100 0.0 8
3700 0 100 0.0 1
3705 0 100 0.0 2
3710 0 100 0.0 3
3715 0 100 0.0 3
3720 0 100 0.0 1
3725 0 100 0.0 3
3730 0 100 0.0 1
3735 0 100 0.0 2
3740 0 100 0.0 1
3745 0 100 0.0 8
3750 0 100 0.0 0
3755 0 100 0.0 4
