time,mean_camkii_0.0,std_camkii_0.0,mean_camkii_1e-20,std_camkii_1e-20,mean_camkii_1e-15,std_camkii_1e-15,mean_camkii_1e-14,std_camkii_1e-14,mean_camkii_1e-13,std_camkii_1e-13,mean_camkii_1e-12,std_camkii_1e-12
14642,1.3,0.6403124237432848,0.8,0.7483314773547882,5.4,1.8,3.1,2.913760456866693,3.0,3.0,5.4,1.8
14762,1.3,0.6403124237432848,0.8,0.7483314773547882,5.4,1.8,3.1,2.913760456866693,3.0,3.0,5.4,1.8
14882,1.3,0.6403124237432848,0.8,0.7483314773547882,5.3,1.7916472867168922,3.1,2.913760456866693,3.0,3.0,5.4,1.8
15002,1.3,0.6403124237432848,0.8,0.7483314773547882,5.3,1.7916472867168922,3.1,2.913760456866693,3.0,3.0,5.4,1.8
15122,1.3,0.6403124237432848,0.8,0.7483314773547882,5.3,1.7916472867168922,3.1,2.913760456866693,3.0,3.0,5.4,1.8
15242,1.3,0.6403124237432848,0.8,0.7483314773547882,5.4,1.8,3.0,2.8284271247461903,3.0,3.0,5.4,1.8
15362,1.3,0.6403124237432848,0.8,0.7483314773547882,5.4,1.8,3.0,2.8284271247461903,3.0,3.0,5.4,1.8
15482,1.3,0.6403124237432848,0.8,0.7483314773547882,5.4,1.8,3.0,2.8284271247461903,3.0,3.0,5.4,1.8
15602,1.3,0.6403124237432848,0.8,0.7483314773547882,5.4,1.8,3.0,2.8284271247461903,3.0,3.0,5.4,1.8
15722,1.3,0.6403124237432848,0.8,0.7483314773547882,5.4,1.8,3.0,2.8284271247461903,3.0,3.0,5.4,1.8
15842,1.3,0.6403124237432848,0.8,0.7483314773547882,5.3,1.7916472867168922,3.1,2.913760456866693,3.0,3.0,5.4,1.8
15962,1.3,0.6403124237432848,0.8,0.7483314773547882,5.4,1.8,3.1,2.913760456866693,3.0,3.0,5.4,1.8
16082,1.3,0.6403124237432848,0.8,0.7483314773547882,5.4,1.8,3.1,2.913760456866693,3.0,3.0,5.4,1.8
16202,1.3,0.6403124237432848,0.9,0.7000000000000001,5.4,1.8,3.1,2.913760456866693,2.9,2.913760456866693,5.4,1.8
16322,1.3,0.6403124237432848,0.9,0.7000000000000001,5.4,1.8,3.2,2.821347195933177,2.9,2.913760456866693,5.4,1.8
16442,1.3,0.6403124237432848,0.9,0.7000000000000001,5.4,1.8,3.1,2.913760456866693,2.9,2.913760456866693,5.4,1.8
16562,1.3,0.6403124237432848,0.9,0.7000000000000001,5.4,1.8,3.2,2.821347195933177,3.0,3.0,5.4,1.8
16682,1.3,0.6403124237432848,1.0,0.6324555320336759,5.4,1.8,3.1,2.913760456866693,3.0,3.0,5.4,1.8
16802,1.3,0.6403124237432848,1.0,0.8944271909999159,5.4,1.8,3.1,2.913760456866693,3.0,3.0,5.4,1.8
16922,1.3,0.6403124237432848,1.1,0.8306623862918076,5.4,1.8,3.1,2.913760456866693,3.0,3.0,5.4,1.8
17042,1.2,0.6000000000000001,1.1,0.8306623862918076,5.4,1.8,3.2,2.821347195933177,3.0,3.0,5.4,1.8
17162,1.2,0.6000000000000001,1.1,0.8306623862918076,5.4,1.8,3.1,2.913760456866693,3.0,3.0,5.4,1.8
