time sw0.x0y6[0].N sw0.x1y5[0].N sw0.x2y4[0].N sw0.x3y3[0].N sw0.x4y2[0].N sw0.x5y1[0].N sw0.x6y0[0].N sw0.x0y7[0].N sw0.x1y6[0].N sw0.x2y5[0].N sw0.x3y4[0].N sw0.x4y3[0].N sw0.x5y2[0].N sw0.x6y1[0].N sw0.x7y0[0].N sw0.x[0].N sw0.y[0].N sw0.PP1[0].N sw0.PP1_[0].N sw0.I1P[0].N sw0.I1P_[0].N sw0.I1PPP1[0].N sw0.camkii_pp1_cplx[0].N sw0.pp1_sw0.x1y5_cplx[0].N sw0.pp1_sw0.x2y4_cplx[0].N sw0.pp1_sw0.x3y3_cplx[0].N sw0.pp1_sw0.x4y2_cplx[0].N sw0.pp1_sw0.x5y1_cplx[0].N sw0.pp1_sw0.x6y0_cplx[0].N sw0.pp1_sw0.x1y6_cplx[0].N sw0.pp1_sw0.x2y5_cplx[0].N sw0.pp1_sw0.x3y4_cplx[0].N sw0.pp1_sw0.x4y3_cplx[0].N sw0.pp1_sw0.x5y2_cplx[0].N sw0.pp1_sw0.x6y1_cplx[0].N sw0.pp1_sw0.x7y0_cplx[0].N sw0.pp1_sw0.x_cplx[0].N sw0.I1[0].N sw0.ca[0].N sw0.i1p_const[0].N 
469200 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
469260 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
469320 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
469380 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
469440 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
469500 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
469560 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
469620 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
469680 4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
469740 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 6 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
469800 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
469860 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
469920 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
469980 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
470040 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
470100 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 4 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
470160 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
470220 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 2.2584358959522257 419 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
470280 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
470340 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 1 0 0 2.2584358959522257 419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
470400 4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 4 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
470460 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 4 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
470520 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
470580 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
470640 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
470700 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 4 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
470760 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
470820 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 4 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
470880 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
470940 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
471000 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
471060 4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
471120 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
471180 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
471240 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 4 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
471300 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
471360 4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
471420 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
471480 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
471540 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
471600 4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
471660 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
471720 4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
471780 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
471840 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 4 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
471900 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
471960 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
472020 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 4 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
472080 4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 4 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
472140 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
472200 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
472260 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
472320 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
472380 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
472440 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
472500 4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
472560 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
472620 4 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
472680 4 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
472740 4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
472800 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
472860 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
472920 4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 4 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
472980 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
473040 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
473100 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
473160 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
473220 4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
473280 4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
473340 4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
473400 4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
473460 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
473520 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
473580 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
473640 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
473700 4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
473760 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
473820 4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
473880 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
473940 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
474000 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
474060 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
474120 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
474180 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
474240 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
474300 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 5 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
474360 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
474420 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
474480 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
474540 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
474600 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
474660 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
474720 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
474780 4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
474840 4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
474900 4 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
474960 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
475020 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
475080 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
475140 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
475200 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
475260 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
475320 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
475380 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
475440 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
475500 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
475560 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
475620 4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
475680 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
475740 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
475800 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
475860 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
475920 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
475980 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
476040 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 3 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
476100 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
476160 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
476220 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
476280 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 2 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
476340 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
476400 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
476460 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
476520 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
476580 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
476640 4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
476700 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 1 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
476760 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
476820 4 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 2.2584358959522257 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
