time,mean_camkii_0.0,std_camkii_0.0,mean_camkii_1e-20,std_camkii_1e-20,mean_camkii_1e-19,std_camkii_1e-19,mean_camkii_1e-18,std_camkii_1e-18,mean_camkii_1e-17,std_camkii_1e-17,mean_camkii_1e-16,std_camkii_1e-16,mean_camkii_1e-15,std_camkii_1e-15,mean_camkii_1e-14,std_camkii_1e-14,mean_camkii_1e-13,std_camkii_1e-13,mean_camkii_1e-12,std_camkii_1e-12
10426,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.125,0.3992179855667828,0.35,0.759934207678533,0.275,1.072089082119579,0.375,1.3358050007392546,0.625,1.8666480653835098,0.45,1.6874537030686207,0.3,0.9273618495495708
10428,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.125,0.3992179855667828,0.35,0.759934207678533,0.3,1.0770329614269019,0.375,1.3358050007392546,0.6,1.8138357147217055,0.425,1.6865274975522933,0.3,0.9273618495495708
10430,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.125,0.3992179855667828,0.325,0.7206767652699787,0.3,1.0770329614269019,0.4,1.3564659966250536,0.6,1.8138357147217055,0.425,1.6865274975522933,0.275,0.894077737112383
10432,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.15,0.4213074886588179,0.325,0.7206767652699787,0.3,1.0770329614269019,0.4,1.3564659966250536,0.6,1.8138357147217055,0.45,1.8159019797334872,0.275,0.894077737112383
10434,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.125,0.3992179855667828,0.325,0.7206767652699787,0.3,1.0770329614269019,0.4,1.3564659966250536,0.625,1.8666480653835098,0.45,1.8159019797334872,0.275,0.894077737112383
10436,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.125,0.3992179855667828,0.325,0.7206767652699787,0.3,1.0770329614269019,0.4,1.3564659966250536,0.575,1.686527497552293,0.425,1.6865274975522933,0.275,0.894077737112383
10438,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.15,0.4213074886588179,0.325,0.7206767652699787,0.275,0.948353836919533,0.4,1.3564659966250536,0.575,1.686527497552293,0.425,1.6865274975522933,0.275,0.894077737112383
10440,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.15,0.4213074886588179,0.325,0.7206767652699787,0.275,0.948353836919533,0.4,1.3564659966250536,0.575,1.686527497552293,0.45,1.7168284713389397,0.3,0.9797958971132716
10442,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.15,0.4213074886588179,0.325,0.7206767652699787,0.275,0.948353836919533,0.45,1.3774977313955912,0.575,1.686527497552293,0.45,1.7168284713389397,0.3,0.9797958971132716
10444,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.15,0.4213074886588179,0.35,0.7599342076785331,0.275,0.948353836919533,0.475,1.466074691139575,0.575,1.686527497552293,0.475,1.7173744495595595,0.3,0.9797958971132716
10446,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.15,0.4213074886588179,0.35,0.7599342076785331,0.275,0.948353836919533,0.475,1.466074691139575,0.55,1.6424067705656833,0.45,1.7168284713389397,0.3,0.9797958971132716
10448,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.15,0.4213074886588179,0.35,0.7599342076785331,0.275,0.948353836919533,0.475,1.466074691139575,0.55,1.6424067705656833,0.45,1.7168284713389397,0.3,0.9797958971132716
10450,0.2,0.45825756949558405,0.175,0.3799671038392665,0.275,0.44651427748729355,0.15,0.4213074886588179,0.35,0.7599342076785331,0.275,0.948353836919533,0.5,1.5652475842498528,0.55,1.6424067705656833,0.475,1.8437394067492299,0.3,0.9797958971132716
10452,0.2,0.45825756949558405,0.175,0.3799671038392665,0.275,0.44651427748729355,0.15,0.4213074886588179,0.35,0.7599342076785331,0.275,0.948353836919533,0.5,1.5652475842498528,0.55,1.6424067705656833,0.475,1.8437394067492299,0.3,0.9797958971132716
10454,0.2,0.45825756949558405,0.175,0.3799671038392665,0.275,0.44651427748729355,0.15,0.4213074886588179,0.35,0.7599342076785331,0.275,0.948353836919533,0.5,1.5652475842498528,0.55,1.6424067705656833,0.5,1.9235384061671346,0.3,0.9797958971132716
10456,0.225,0.47368238303741056,0.175,0.3799671038392665,0.275,0.44651427748729355,0.15,0.4213074886588179,0.35,0.7599342076785331,0.275,0.948353836919533,0.5,1.5652475842498528,0.575,1.686527497552293,0.5,1.9235384061671346,0.3,0.9797958971132716
10458,0.225,0.47368238303741056,0.175,0.3799671038392665,0.3,0.5099019513592784,0.15,0.4213074886588179,0.35,0.7599342076785331,0.3,1.0770329614269019,0.475,1.565047922588954,0.575,1.686527497552293,0.5,1.8439088914585775,0.3,0.9797958971132716
10460,0.225,0.47368238303741056,0.175,0.3799671038392665,0.3,0.5099019513592784,0.15,0.4213074886588179,0.35,0.7599342076785331,0.3,1.0770329614269019,0.475,1.565047922588954,0.55,1.564448784716201,0.475,1.8437394067492299,0.3,0.9797958971132716
10462,0.225,0.47368238303741056,0.175,0.3799671038392665,0.3,0.5099019513592784,0.15,0.4213074886588179,0.35,0.7599342076785331,0.3,1.0770329614269019,0.475,1.565047922588954,0.55,1.564448784716201,0.475,1.8437394067492299,0.3,0.9797958971132716
10464,0.225,0.47368238303741056,0.175,0.3799671038392665,0.3,0.5099019513592784,0.15,0.4213074886588179,0.35,0.7599342076785331,0.3,1.0770329614269019,0.45,1.5483862567202022,0.55,1.564448784716201,0.475,1.8437394067492299,0.3,0.9797958971132716
10466,0.225,0.47368238303741056,0.175,0.3799671038392665,0.3,0.5099019513592784,0.15,0.4213074886588179,0.35,0.7599342076785331,0.3,1.0770329614269019,0.425,1.5311351997782559,0.55,1.564448784716201,0.475,1.8437394067492299,0.3,0.9797958971132716
10468,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.15,0.4213074886588179,0.35,0.7599342076785331,0.3,1.0770329614269019,0.425,1.5311351997782559,0.55,1.564448784716201,0.475,1.8437394067492299,0.3,0.9797958971132716
10470,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.125,0.3992179855667828,0.35,0.7599342076785331,0.3,1.0770329614269019,0.425,1.5311351997782559,0.55,1.564448784716201,0.475,1.8437394067492299,0.3,0.9797958971132716
10472,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.125,0.3992179855667828,0.35,0.7599342076785331,0.325,1.0813764376941093,0.425,1.5311351997782559,0.575,1.686527497552293,0.475,1.8437394067492299,0.3,0.9797958971132716
10474,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.125,0.3992179855667828,0.35,0.7599342076785331,0.3,1.0770329614269019,0.45,1.5483862567202022,0.575,1.686527497552293,0.5,1.8439088914585775,0.3,0.9797958971132716
10476,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.125,0.3992179855667828,0.35,0.7599342076785331,0.3,1.0770329614269019,0.425,1.4471955638406302,0.575,1.686527497552293,0.475,1.8437394067492299,0.325,1.009641025315434
10478,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.125,0.3992179855667828,0.35,0.7599342076785331,0.3,1.0770329614269019,0.45,1.4654350889752847,0.575,1.686527497552293,0.5,1.8841443681416772,0.325,1.009641025315434
10480,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.7599342076785331,0.3,1.0770329614269019,0.45,1.4654350889752847,0.575,1.686527497552293,0.45,1.7741194999210175,0.325,1.009641025315434
10482,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.7599342076785331,0.3,1.0770329614269019,0.45,1.4654350889752847,0.575,1.686527497552293,0.475,1.7746478523921303,0.325,1.009641025315434
10484,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.7599342076785331,0.325,1.2121777922400665,0.45,1.4654350889752847,0.575,1.686527497552293,0.475,1.7746478523921303,0.325,1.009641025315434
10486,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.7599342076785331,0.325,1.2121777922400665,0.45,1.4654350889752847,0.575,1.686527497552293,0.475,1.7746478523921303,0.325,1.009641025315434
10488,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.7599342076785331,0.325,1.2121777922400665,0.45,1.4654350889752847,0.575,1.686527497552293,0.475,1.7746478523921303,0.325,1.009641025315434
10490,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.7599342076785331,0.325,1.2121777922400665,0.45,1.499166435056495,0.575,1.686527497552293,0.525,1.949198553252079,0.325,1.009641025315434
10492,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.325,0.7206767652699787,0.325,1.2121777922400665,0.425,1.3763629608500803,0.575,1.686527497552293,0.525,1.949198553252079,0.325,1.009641025315434
10494,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.7599342076785331,0.325,1.2121777922400665,0.425,1.3763629608500803,0.575,1.686527497552293,0.525,1.949198553252079,0.325,1.009641025315434
10496,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.325,0.7206767652699787,0.325,1.2121777922400665,0.45,1.413329402510257,0.575,1.686527497552293,0.525,1.949198553252079,0.325,1.009641025315434
10498,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.325,0.7206767652699787,0.325,1.2121777922400665,0.45,1.413329402510257,0.575,1.686527497552293,0.525,1.949198553252079,0.325,1.009641025315434
10500,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.8231038816577159,0.3,1.1874342087037926,0.45,1.413329402510257,0.575,1.686527497552293,0.5,1.91049731745428,0.3,0.9797958971132716
10502,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.8231038816577159,0.275,1.048510848775539,0.45,1.413329402510257,0.575,1.686527497552293,0.5,1.91049731745428,0.3,0.9797958971132716
10504,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.8231038816577159,0.3,1.053565375285275,0.475,1.466074691139575,0.575,1.686527497552293,0.5,1.91049731745428,0.3,0.9797958971132716
10506,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.8231038816577159,0.3,1.053565375285275,0.45,1.413329402510257,0.575,1.686527497552293,0.5,1.91049731745428,0.3,0.9797958971132716
10508,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.8231038816577159,0.3,1.053565375285275,0.45,1.413329402510257,0.55,1.6725728683677723,0.5,1.91049731745428,0.3,0.9797958971132716
10510,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.125,0.3992179855667828,0.375,0.8569568250501305,0.3,1.053565375285275,0.45,1.413329402510257,0.55,1.6725728683677723,0.5,1.91049731745428,0.3,0.9797958971132716
10512,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.125,0.3992179855667828,0.375,0.8569568250501305,0.3,1.053565375285275,0.45,1.413329402510257,0.55,1.6725728683677723,0.5,1.91049731745428,0.3,0.9797958971132716
10514,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.125,0.3992179855667828,0.375,0.8569568250501305,0.3,1.053565375285275,0.425,1.394408476738434,0.55,1.6725728683677723,0.5,1.91049731745428,0.3,0.9797958971132716
10516,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.125,0.3992179855667828,0.375,0.8569568250501305,0.3,1.053565375285275,0.425,1.394408476738434,0.55,1.6725728683677723,0.5,1.91049731745428,0.3,0.9797958971132716
10518,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.125,0.3992179855667828,0.375,0.8569568250501305,0.3,1.053565375285275,0.425,1.394408476738434,0.575,1.715918121589722,0.5,1.91049731745428,0.3,0.9797958971132716
10520,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.125,0.3992179855667828,0.35,0.8231038816577159,0.325,1.0813764376941093,0.425,1.394408476738434,0.55,1.6725728683677723,0.5,1.91049731745428,0.3,0.9797958971132716
10522,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.125,0.3992179855667828,0.325,0.7206767652699787,0.325,1.0813764376941093,0.425,1.394408476738434,0.575,1.686527497552293,0.5,1.91049731745428,0.275,0.894077737112383
10524,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.125,0.3992179855667828,0.325,0.7206767652699787,0.35,1.2155245781143225,0.425,1.394408476738434,0.55,1.6725728683677723,0.475,1.883978503062071,0.275,0.894077737112383
10526,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.125,0.3992179855667828,0.325,0.7206767652699787,0.325,1.0813764376941093,0.425,1.394408476738434,0.55,1.6725728683677723,0.5,1.91049731745428,0.275,0.894077737112383
10528,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.125,0.3992179855667828,0.325,0.7206767652699787,0.325,1.0813764376941093,0.425,1.394408476738434,0.6,1.729161646579058,0.5,1.91049731745428,0.275,0.894077737112383
10530,0.225,0.47368238303741056,0.175,0.3799671038392665,0.3,0.5099019513592784,0.125,0.3992179855667828,0.325,0.7206767652699787,0.325,1.0813764376941093,0.425,1.394408476738434,0.575,1.686527497552293,0.525,1.9233759382918354,0.275,0.894077737112383
10532,0.225,0.47368238303741056,0.175,0.3799671038392665,0.3,0.5099019513592784,0.125,0.3992179855667828,0.325,0.7206767652699787,0.3,0.9539392014169463,0.425,1.394408476738434,0.6,1.8138357147217055,0.55,1.9868316486305533,0.275,0.894077737112383
10534,0.225,0.47368238303741056,0.175,0.3799671038392665,0.3,0.5099019513592784,0.125,0.3992179855667828,0.35,0.7262919523166975,0.3,0.9539392014169463,0.4,1.3190905958272918,0.625,1.8532066803246745,0.55,1.9868316486305533,0.275,0.894077737112383
10536,0.225,0.47368238303741056,0.175,0.3799671038392665,0.3,0.5099019513592784,0.125,0.3992179855667828,0.325,0.7206767652699787,0.3,0.9539392014169463,0.35,1.1302654555457317,0.6,1.729161646579058,0.55,1.9868316486305533,0.3,0.9273618495495708
10538,0.225,0.47368238303741056,0.175,0.3799671038392665,0.3,0.5099019513592784,0.125,0.3992179855667828,0.325,0.7206767652699787,0.275,0.8362864341838862,0.325,1.0813764376941084,0.575,1.6107063667844612,0.55,1.9868316486305533,0.3,0.9273618495495708
10540,0.225,0.47368238303741056,0.175,0.3799671038392665,0.3,0.5099019513592784,0.125,0.3992179855667828,0.35,0.7599342076785331,0.275,0.8362864341838862,0.35,1.152171862180291,0.55,1.5483862567202016,0.55,1.9868316486305533,0.325,1.0096410253154342
10542,0.225,0.47368238303741056,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.7599342076785331,0.275,0.8362864341838862,0.35,1.152171862180291,0.575,1.5634497113754569,0.55,2.0487801248547886,0.3,0.9539392014169463
10544,0.225,0.47368238303741056,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.7599342076785331,0.275,0.8362864341838862,0.325,1.1266654339243747,0.575,1.5634497113754569,0.55,2.0118399538730714,0.325,1.0580051984749421
10546,0.225,0.47368238303741056,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.7599342076785331,0.275,0.8362864341838862,0.325,1.1266654339243747,0.575,1.5634497113754569,0.55,2.0118399538730714,0.35,1.1079259903080174
10548,0.225,0.47368238303741056,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.7599342076785331,0.275,0.8362864341838862,0.325,1.1266654339243747,0.575,1.5634497113754569,0.55,2.0118399538730714,0.325,1.0341058939973224
10550,0.225,0.47368238303741056,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.7599342076785331,0.275,0.8362864341838862,0.325,1.1266654339243747,0.575,1.5634497113754569,0.55,2.0118399538730714,0.325,1.0341058939973224
10552,0.225,0.47368238303741056,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.7599342076785331,0.275,0.8362864341838862,0.375,1.2784267675545595,0.575,1.5634497113754569,0.55,2.0118399538730714,0.325,1.0341058939973224
10554,0.225,0.47368238303741056,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.7599342076785331,0.275,0.8362864341838862,0.375,1.2784267675545595,0.575,1.5634497113754569,0.55,2.0118399538730714,0.325,1.0341058939973224
10556,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.7599342076785331,0.3,0.927361849549571,0.35,1.2559856687080468,0.55,1.564448784716201,0.575,2.0843164347094705,0.325,1.0341058939973224
10558,0.225,0.47368238303741056,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.7599342076785331,0.275,0.9216154295583383,0.375,1.2784267675545595,0.6,1.609347693943108,0.55,2.0118399538730714,0.35,1.1079259903080174
10560,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.7599342076785331,0.275,0.9216154295583383,0.375,1.2784267675545595,0.6,1.609347693943108,0.55,2.0118399538730714,0.35,1.1079259903080174
10562,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.7599342076785331,0.275,0.9216154295583383,0.375,1.2784267675545595,0.6,1.609347693943108,0.55,2.0118399538730714,0.35,1.1079259903080174
10564,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.7599342076785331,0.275,0.9216154295583383,0.4,1.3,0.6,1.609347693943108,0.55,2.0118399538730714,0.35,1.1079259903080174
10566,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.7599342076785331,0.3,1.029563014098701,0.4,1.3,0.6,1.609347693943108,0.55,2.0118399538730714,0.35,1.1079259903080174
10568,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.7599342076785331,0.275,0.9216154295583383,0.4,1.3,0.6,1.609347693943108,0.55,2.0118399538730714,0.35,1.1079259903080174
10570,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.7599342076785331,0.275,0.9216154295583383,0.4,1.3,0.575,1.5634497113754569,0.55,2.0118399538730714,0.35,1.1079259903080174
10572,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.35,0.7599342076785331,0.275,0.9216154295583383,0.425,1.3395428324618812,0.575,1.5634497113754569,0.55,2.0118399538730714,0.35,1.1079259903080174
10574,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.375,0.7644442425710327,0.275,0.9216154295583383,0.4,1.3,0.575,1.5634497113754566,0.55,2.0118399538730714,0.35,1.1079259903080174
10576,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.375,0.7644442425710327,0.275,0.9216154295583383,0.425,1.3763629608500803,0.575,1.5634497113754566,0.55,2.0118399538730714,0.35,1.1079259903080174
10578,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.375,0.7644442425710327,0.275,0.9216154295583383,0.45,1.413329402510257,0.575,1.5634497113754566,0.55,2.0118399538730714,0.3,0.9273618495495708
10580,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.375,0.7644442425710327,0.275,0.9216154295583383,0.45,1.413329402510257,0.6,1.6401219466856725,0.55,2.0118399538730714,0.275,0.8362864341838863
10582,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.125,0.3992179855667828,0.375,0.7644442425710327,0.275,0.9216154295583383,0.45,1.413329402510257,0.6,1.6401219466856725,0.55,2.0118399538730714,0.3,0.9273618495495708
10584,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.15,0.4213074886588179,0.35,0.7599342076785331,0.275,0.9216154295583383,0.475,1.4489220130842104,0.575,1.6414551471179464,0.575,2.0110631516687882,0.3,0.9273618495495708
10586,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.15,0.4213074886588179,0.35,0.7599342076785331,0.3,0.927361849549571,0.475,1.4489220130842104,0.575,1.6414551471179464,0.575,2.0110631516687882,0.3,0.9273618495495708
10588,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.15,0.4213074886588179,0.35,0.7599342076785331,0.3,0.927361849549571,0.475,1.4489220130842104,0.575,1.6414551471179464,0.6,2.022374841615669,0.3,0.9273618495495708
10590,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.15,0.4213074886588179,0.35,0.7599342076785331,0.3,0.927361849549571,0.475,1.4489220130842104,0.575,1.6414551471179464,0.6,2.022374841615669,0.3,0.9273618495495708
10592,0.225,0.47368238303741056,0.175,0.3799671038392665,0.3,0.5099019513592784,0.175,0.44087980221370976,0.35,0.7599342076785331,0.325,1.0341058939973227,0.45,1.413329402510257,0.575,1.6414551471179464,0.575,1.9607077803691195,0.3,0.9273618495495708
10594,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.175,0.44087980221370976,0.35,0.7599342076785331,0.275,0.9216154295583384,0.45,1.413329402510257,0.575,1.6414551471179464,0.575,1.9607077803691195,0.3,0.9273618495495708
10596,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.175,0.44087980221370976,0.35,0.7599342076785331,0.25,0.82915619758885,0.45,1.413329402510257,0.55,1.596088969951236,0.575,1.9607077803691195,0.3,0.9273618495495708
10598,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.175,0.44087980221370976,0.375,0.7644442425710327,0.25,0.82915619758885,0.45,1.413329402510257,0.55,1.596088969951236,0.575,1.9607077803691195,0.3,0.9273618495495708
10600,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.175,0.44087980221370976,0.375,0.7644442425710327,0.25,0.82915619758885,0.45,1.413329402510257,0.575,1.5951097140949266,0.575,1.9607077803691195,0.3,0.9797958971132721
10602,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.175,0.44087980221370976,0.375,0.7644442425710327,0.25,0.82915619758885,0.45,1.413329402510257,0.55,1.5483862567202014,0.55,1.9615045245933034,0.3,0.9797958971132721
10604,0.2,0.45825756949558405,0.175,0.3799671038392665,0.325,0.5190134873006673,0.175,0.44087980221370976,0.35,0.7262919523166975,0.25,0.82915619758885,0.45,1.413329402510257,0.575,1.5951097140949266,0.575,2.0110631516687882,0.3,0.9797958971132721
10606,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.175,0.44087980221370976,0.35,0.7262919523166975,0.25,0.82915619758885,0.475,1.4489220130842104,0.575,1.5951097140949266,0.6,2.0099751242241783,0.3,0.9797958971132721
10608,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.175,0.44087980221370976,0.35,0.7262919523166975,0.25,0.82915619758885,0.475,1.4489220130842104,0.575,1.5951097140949266,0.6,2.0099751242241783,0.3,0.9797958971132721
10610,0.2,0.45825756949558405,0.175,0.3799671038392665,0.3,0.5099019513592784,0.175,0.44087980221370976,0.35,0.7262919523166975,0.275,0.9216154295583384,0.475,1.4489220130842104,0.575,1.5951097140949266,0.6,2.0099751242241783,0.3,0.9797958971132721
10612,0.225,0.47368238303741056,0.175,0.3799671038392665,0.3,0.5099019513592784,0.175,0.44087980221370976,0.35,0.7262919523166975,0.25,0.82915619758885,0.475,1.4489220130842104,0.575,1.5951097140949266,0.6,2.0099751242241783,0.3,0.9797958971132721
10614,0.225,0.47368238303741056,0.175,0.3799671038392665,0.3,0.5099019513592784,0.175,0.44087980221370976,0.35,0.7262919523166975,0.25,0.82915619758885,0.475,1.4489220130842104,0.575,1.5951097140949266,0.6,2.0099751242241783,0.3,0.9797958971132721
10616,0.225,0.47368238303741056,0.175,0.3799671038392665,0.325,0.5190134873006673,0.175,0.44087980221370976,0.35,0.7262919523166975,0.25,0.82915619758885,0.475,1.4489220130842104,0.55,1.5644487847162007,0.6,2.0099751242241783,0.325,1.0580051984749421
10618,0.225,0.47368238303741056,0.175,0.3799671038392665,0.325,0.5190134873006673,0.175,0.44087980221370976,0.35,0.7262919523166975,0.25,0.82915619758885,0.475,1.4489220130842104,0.55,1.5644487847162007,0.6,2.0099751242241783,0.3,0.9797958971132721
10620,0.225,0.47368238303741056,0.175,0.3799671038392665,0.325,0.5190134873006673,0.175,0.44087980221370976,0.35,0.7262919523166975,0.25,0.82915619758885,0.475,1.4489220130842104,0.55,1.5644487847162007,0.6,2.0099751242241783,0.3,0.9797958971132721
10622,0.225,0.47368238303741056,0.175,0.3799671038392665,0.325,0.5190134873006673,0.175,0.44087980221370976,0.35,0.7262919523166975,0.25,0.82915619758885,0.475,1.4489220130842104,0.575,1.610706366784461,0.625,2.069873184521216,0.3,0.9797958971132721
10624,0.225,0.47368238303741056,0.175,0.3799671038392665,0.325,0.5190134873006673,0.175,0.44087980221370976,0.35,0.7262919523166975,0.275,0.9216154295583384,0.475,1.4489220130842104,0.55,1.5644487847162007,0.625,2.069873184521216,0.3,0.9797958971132721
10626,0.225,0.47368238303741056,0.175,0.3799671038392665,0.325,0.5190134873006673,0.175,0.44087980221370976,0.375,0.7644442425710327,0.275,0.9216154295583384,0.475,1.4489220130842104,0.525,1.5163690184120757,0.625,2.069873184521216,0.3,0.9797958971132721
10628,0.225,0.47368238303741056,0.175,0.3799671038392665,0.325,0.5190134873006673,0.175,0.44087980221370976,0.375,0.7644442425710327,0.275,1.0243900624273945,0.475,1.4489220130842104,0.575,1.626153436794941,0.6,2.0099751242241783,0.325,1.0580051984749421
10630,0.225,0.47368238303741056,0.175,0.3799671038392665,0.325,0.5190134873006673,0.175,0.44087980221370976,0.375,0.7644442425710327,0.275,1.0243900624273945,0.45,1.413329402510257,0.525,1.5650479225889546,0.6,2.0099751242241783,0.325,1.0580051984749421
10632,0.225,0.47368238303741056,0.175,0.3799671038392665,0.325,0.5190134873006673,0.175,0.44087980221370976,0.375,0.7644442425710327,0.275,1.0243900624273945,0.45,1.4654350889752847,0.525,1.5650479225889546,0.6,2.0099751242241783,0.325,1.0580051984749421
10634,0.225,0.47368238303741056,0.175,0.3799671038392665,0.325,0.5190134873006673,0.175,0.44087980221370976,0.375,0.7644442425710327,0.25,0.9420721840708386,0.425,1.3763629608500803,0.525,1.5650479225889546,0.6,2.0099751242241783,0.35,1.1079259903080174
