time sw0.x0y6[0].N sw0.x1y5[0].N sw0.x2y4[0].N sw0.x3y3[0].N sw0.x4y2[0].N sw0.x5y1[0].N sw0.x6y0[0].N sw0.x0y7[0].N sw0.x1y6[0].N sw0.x2y5[0].N sw0.x3y4[0].N sw0.x4y3[0].N sw0.x5y2[0].N sw0.x6y1[0].N sw0.x7y0[0].N sw0.x[0].N sw0.y[0].N sw0.PP1[0].N sw0.PP1_[0].N sw0.I1P[0].N sw0.I1P_[0].N sw0.I1PPP1[0].N sw0.camkii_pp1_cplx[0].N sw0.pp1_sw0.x1y5_cplx[0].N sw0.pp1_sw0.x2y4_cplx[0].N sw0.pp1_sw0.x3y3_cplx[0].N sw0.pp1_sw0.x4y2_cplx[0].N sw0.pp1_sw0.x5y1_cplx[0].N sw0.pp1_sw0.x6y0_cplx[0].N sw0.pp1_sw0.x1y6_cplx[0].N sw0.pp1_sw0.x2y5_cplx[0].N sw0.pp1_sw0.x3y4_cplx[0].N sw0.pp1_sw0.x4y3_cplx[0].N sw0.pp1_sw0.x5y2_cplx[0].N sw0.pp1_sw0.x6y1_cplx[0].N sw0.pp1_sw0.x7y0_cplx[0].N sw0.pp1_sw0.x_cplx[0].N sw0.I1[0].N sw0.ca[0].N sw0.i1p_const[0].N 
81480 0 0 0 1 0 3 2 0 0 0 0 0 0 0 0 3 0 0 0 0 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
81540 0 0 0 1 1 1 3 0 0 0 0 0 0 0 0 2 1 0 0 3 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
81600 0 0 0 0 0 3 3 0 0 0 0 0 0 0 0 1 2 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
81660 0 0 0 0 0 2 4 0 0 0 0 0 0 0 0 1 2 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
81720 0 0 0 0 1 1 3 0 0 0 0 0 0 0 1 1 1 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
81780 0 0 0 0 1 1 3 0 0 0 0 0 0 0 1 2 0 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
81840 0 0 0 0 1 2 2 0 0 0 0 0 0 0 1 2 0 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
81900 0 0 0 0 1 1 4 0 0 0 0 0 0 0 0 2 1 0 0 0 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
81960 0 0 0 0 1 1 2 0 0 0 0 0 0 0 2 1 0 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
82020 0 0 0 0 0 3 3 0 0 0 0 0 0 0 0 2 1 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
82080 0 0 1 0 1 0 4 0 0 0 0 0 0 0 0 1 2 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
82140 0 0 0 0 3 1 0 0 0 0 0 0 0 2 0 0 1 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
82200 0 0 0 0 2 1 2 0 0 0 0 0 1 0 0 0 2 0 0 3 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
82260 0 0 0 0 2 1 2 0 0 0 0 0 1 0 0 2 0 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
82320 0 0 0 0 1 0 2 0 0 0 0 0 1 1 0 1 0 0 0 0 2.2584358959522257 399 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
82380 0 0 0 1 0 3 0 0 0 0 0 0 1 0 1 0 1 0 0 0 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
82440 0 0 0 1 0 0 4 0 0 1 0 0 0 0 0 1 1 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
82500 0 0 1 0 1 1 3 0 0 0 0 0 0 0 0 1 2 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
82560 0 0 0 1 2 0 2 0 0 0 0 0 0 1 0 0 2 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
82620 0 0 0 1 1 3 0 0 0 0 0 0 1 0 0 2 0 0 0 0 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
82680 0 0 0 1 1 2 2 0 0 0 0 0 0 0 0 2 1 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
82740 0 0 0 1 0 1 3 0 0 0 1 0 0 0 0 2 0 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
82800 0 1 0 0 1 1 3 0 0 0 0 0 0 0 0 3 0 0 0 0 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
82860 0 0 0 1 0 2 2 0 0 0 0 0 0 1 0 1 1 0 0 3 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
82920 0 0 0 1 0 1 4 0 0 0 0 0 0 0 0 1 2 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
82980 0 0 1 0 0 1 4 0 0 0 0 0 0 0 0 2 1 0 0 3 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
83040 0 0 1 0 1 2 1 0 0 0 0 0 0 0 1 2 0 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
83100 0 0 0 0 1 5 0 0 0 0 0 0 0 0 0 2 1 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
83160 0 0 0 1 0 2 2 0 0 0 0 0 0 1 0 2 0 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
83220 0 0 0 0 1 2 3 0 0 0 0 0 0 0 0 1 2 0 0 3 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
83280 0 0 0 0 3 0 3 0 0 0 0 0 0 0 0 2 1 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
83340 0 0 0 0 2 2 1 0 0 0 0 0 0 0 1 1 1 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
83400 0 0 0 1 1 2 2 0 0 0 0 0 0 0 0 3 0 0 0 3 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
83460 0 0 1 0 1 1 2 0 0 0 0 1 0 0 0 1 1 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
83520 0 0 0 0 3 1 1 0 0 0 0 0 1 0 0 1 1 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
83580 0 0 0 1 1 0 3 0 0 0 0 0 0 1 0 0 2 0 0 4 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
83640 0 0 0 0 2 3 0 0 0 0 0 0 0 0 1 1 1 0 0 3 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
83700 0 0 0 1 1 2 1 0 0 0 0 0 1 0 0 2 0 1 0 3 2.2584358959522257 399 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
83760 0 0 1 0 0 2 1 0 0 0 0 0 1 0 1 1 0 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
83820 0 0 0 1 1 1 2 0 0 0 0 0 0 1 0 2 0 0 0 3 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
83880 0 0 0 0 1 2 2 0 0 0 0 0 0 1 0 1 1 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
83940 0 0 1 2 1 1 1 0 0 0 0 0 0 0 0 2 1 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
84000 0 0 2 0 1 1 2 0 0 0 0 0 0 0 0 1 2 1 0 0 2.2584358959522257 399 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
84060 1 0 0 1 2 0 2 0 0 0 0 0 0 0 0 3 0 0 0 3 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
84120 0 0 1 3 0 0 1 0 0 0 0 0 0 0 1 1 1 0 0 4 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
84180 0 0 1 2 1 0 2 0 0 0 0 0 0 0 0 1 2 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
84240 0 2 0 0 0 2 2 0 0 0 0 0 0 0 0 2 1 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
84300 0 1 0 1 1 0 3 0 0 0 0 0 0 0 0 1 2 0 0 0 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
84360 0 1 0 0 0 0 4 0 0 1 0 0 0 0 0 1 1 0 0 0 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
84420 0 0 2 0 1 2 1 0 0 0 0 0 0 0 0 3 0 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
84480 0 2 0 0 0 2 1 0 0 0 0 0 0 1 0 1 1 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
84540 1 0 0 1 1 1 1 0 0 0 0 0 1 0 0 1 1 0 0 0 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
84600 0 1 0 2 0 1 1 0 0 0 0 0 0 1 0 2 0 0 0 4 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
84660 0 0 0 1 1 1 2 0 1 0 0 0 0 0 0 1 1 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
84720 0 0 2 0 1 1 1 0 0 0 0 0 0 0 1 1 1 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
84780 0 1 0 1 1 0 3 0 0 0 0 0 0 0 0 1 2 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
84840 1 1 0 0 0 1 3 0 0 0 0 0 0 0 0 3 0 0 0 3 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
84900 0 0 1 1 1 1 2 0 0 0 0 0 0 0 0 1 2 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
84960 0 0 1 1 1 1 1 0 0 0 0 0 0 1 0 1 1 0 0 0 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
85020 0 0 0 1 1 1 2 0 0 0 1 0 0 0 0 1 1 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
85080 0 1 0 1 0 2 2 0 0 0 0 0 0 0 0 2 1 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
85140 0 1 0 1 0 1 2 0 0 0 0 0 0 1 0 2 0 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
85200 0 0 1 1 0 1 2 0 0 0 0 0 1 0 0 2 0 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
85260 0 0 0 0 0 3 2 0 0 0 1 0 0 0 0 1 1 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
85320 0 0 2 0 1 0 2 0 0 0 0 0 0 0 1 2 0 0 0 4 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
85380 0 0 0 0 2 1 1 0 0 0 1 0 0 1 0 1 0 0 0 0 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
85440 0 0 0 1 0 1 2 0 0 0 0 1 1 0 0 0 1 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
85500 0 0 0 1 0 0 4 0 0 1 0 0 0 0 0 0 2 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
85560 0 0 1 1 1 0 1 0 0 0 0 0 1 0 1 1 0 0 0 0 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
85620 0 0 2 0 3 0 1 0 0 0 0 0 0 0 0 2 1 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
85680 0 0 1 2 0 2 0 0 0 0 0 1 0 0 0 2 0 0 0 0 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
85740 0 0 1 1 2 0 2 0 0 0 0 0 0 0 0 0 3 0 0 0 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
85800 0 0 0 2 2 1 1 0 0 0 0 0 0 0 0 3 0 0 0 3 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
85860 0 0 2 1 0 0 2 0 0 0 0 0 0 1 0 1 1 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
85920 1 0 0 1 1 1 2 0 0 0 0 0 0 0 0 2 1 0 0 0 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
85980 0 1 0 1 1 2 1 0 0 0 0 0 0 0 0 2 1 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
86040 0 0 1 1 0 2 2 0 0 0 0 0 0 0 0 2 1 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
86100 0 0 0 1 2 1 1 0 0 0 0 0 0 0 1 1 1 0 0 3 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
86160 0 0 0 1 0 2 2 0 0 0 1 0 0 0 0 2 0 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
86220 0 1 0 1 0 1 2 0 0 0 0 0 0 0 1 2 0 0 0 5 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
86280 0 0 1 0 1 2 1 0 0 0 0 0 0 0 1 2 0 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
86340 0 0 0 0 1 0 3 0 0 0 0 1 1 0 0 1 0 0 0 0 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
86400 0 0 0 0 2 2 2 0 0 0 0 0 0 0 0 2 1 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
86460 0 0 0 1 1 2 2 0 0 0 0 0 0 0 0 1 2 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
86520 0 0 1 1 0 0 4 0 0 0 0 0 0 0 0 1 2 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
86580 0 0 1 2 0 2 1 0 0 0 0 0 0 0 0 3 0 0 0 0 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
86640 0 0 0 1 2 3 0 0 0 0 0 0 0 0 0 2 1 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
86700 0 2 1 0 1 1 0 0 0 0 0 0 0 1 0 0 2 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
86760 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 3 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
86820 1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
86880 2 0 0 0 0 2 1 1 0 0 0 0 0 0 0 1 1 0 0 0 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
86940 0 1 2 1 0 1 1 0 0 0 0 0 0 0 0 0 3 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
87000 1 2 1 0 0 1 1 0 0 0 0 0 0 0 0 2 1 0 0 4 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
87060 0 1 1 0 0 1 1 0 0 1 1 0 0 0 0 0 1 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
87120 1 1 0 1 0 2 0 0 0 1 0 0 0 0 0 2 0 0 0 0 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
87180 1 1 1 0 1 1 1 0 0 0 0 0 0 0 0 2 1 0 0 3 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
87240 1 0 1 1 1 1 1 0 0 0 0 0 0 0 0 1 2 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
87300 0 1 2 0 1 0 1 0 0 0 0 1 0 0 0 2 0 0 0 0 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
87360 1 1 0 1 1 0 1 0 0 0 0 0 0 1 0 2 0 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
87420 0 3 0 0 1 0 2 0 0 0 0 0 0 0 0 3 0 0 0 0 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
87480 0 0 1 0 2 1 1 1 0 0 0 0 0 0 0 1 1 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
87540 0 1 0 3 0 1 1 0 0 0 0 0 0 0 0 2 1 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
87600 1 0 1 0 1 0 2 0 0 0 1 0 0 0 0 2 0 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
87660 0 0 2 0 1 1 1 0 0 1 0 0 0 0 0 2 0 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
87720 0 0 1 2 1 1 1 0 0 0 0 0 0 0 0 2 1 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
87780 0 0 3 0 0 2 1 0 0 0 0 0 0 0 0 1 2 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
87840 0 1 1 0 1 1 0 0 0 0 0 0 1 1 0 0 1 0 0 3 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
87900 1 0 0 0 0 3 1 0 0 1 0 0 0 0 0 2 0 0 0 4 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
87960 0 0 1 1 1 2 0 0 0 0 0 0 0 1 0 1 1 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
88020 0 0 1 2 0 2 1 0 0 0 0 0 0 0 0 2 1 0 0 0 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
88080 0 0 1 0 3 0 2 0 0 0 0 0 0 0 0 2 1 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
88140 0 0 1 0 2 1 1 0 0 0 0 0 0 0 1 1 1 0 0 4 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
88200 0 1 0 0 2 1 2 0 0 0 0 0 0 0 0 1 2 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
88260 1 0 0 0 1 1 3 0 0 0 0 0 0 0 0 2 1 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
88320 0 0 0 2 1 1 2 0 0 0 0 0 0 0 0 2 1 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
88380 0 0 0 1 1 3 0 0 0 0 0 0 0 0 1 1 1 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
88440 0 1 0 0 2 1 2 0 0 0 0 0 0 0 0 2 1 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
88500 1 0 0 1 0 1 2 0 0 0 0 0 0 0 1 2 0 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
88560 0 0 0 0 4 1 1 0 0 0 0 0 0 0 0 2 1 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
88620 0 0 1 0 2 0 2 0 0 0 0 0 0 1 0 1 1 0 0 2 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
88680 0 0 0 0 2 1 2 0 0 0 0 0 0 1 0 0 2 0 0 4 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
88740 0 0 0 0 1 2 2 0 0 0 0 0 0 1 0 0 2 0 0 0 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
88800 0 0 1 0 1 2 0 0 0 0 0 0 1 1 0 1 0 0 0 3 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
88860 0 0 0 0 2 2 0 0 0 0 0 1 0 0 0 0 2 0 0 1 2.2584358959522257 399 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
88920 0 1 0 2 0 1 1 0 0 0 0 0 1 0 0 0 2 0 0 4 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
88980 1 1 1 0 0 0 3 0 0 0 0 0 0 0 0 2 1 0 0 0 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
89040 1 0 0 0 1 0 3 0 1 0 0 0 0 0 0 0 2 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
89100 1 1 1 0 0 0 3 0 0 0 0 0 0 0 0 3 0 0 0 1 2.2584358959522257 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.042011994448323813 0.033604804949695567 0
